,store_name,permission_date,situation,address,address_road,new_store_name,trans_ad,trans_ad_road,x,y
96,멕시카나치킨협재한림점,2020-02-05,영업,제주특별자치도 제주시 한림읍 협재리 2446-2번지,"제주특별자치도 제주시 한림읍 한림로 341, 1층",멕시카나치킨협재한림점  제주시 한림읍 한림로 341, 제주시 한림읍 협재리 2446-2번지, 제주시 한림읍 한림로 341,126.240657577,33.394114485
97,현무암닭강정,2020-02-05,영업,제주특별자치도 제주시 내도동 514,"제주특별자치도 제주시 테우해안로 44-1, 1층 (내도동)",현무암닭강정  제주시 테우해안로 44-1, 제주시 내도동 514, 제주시 테우해안로 44-1,126.439795750,33.495715670
98,낙지와새우,2020-02-05,영업,제주특별자치도 제주시 노형동 3779-5 인텔리전트한빛아파트,"제주특별자치도 제주시 1100로 3349, 1층 103호 (노형동, 인텔리전트한빛아파트)",낙지와새우  제주시 1100로 3349, 제주시 노형동 3779-5 인텔리전트한빛아파트, 제주시 1100로 3349,126.479115188,33.484889028
99,상상함덕점,2020-02-03,영업,제주특별자치도 제주시 조천읍 함덕리 1016,"제주특별자치도 제주시 조천읍 신북로 487, 1층",상상함덕점  제주시 조천읍 신북로 487, 제주시 조천읍 함덕리 1016, 제주시 조천읍 신북로 487,126.662251466,33.543239577
100,야심만참 한림점,2020-02-03,영업,제주특별자치도 제주시 한림읍 협재리 2557-2,"제주특별자치도 제주시 한림읍 협재2길 26-3, 1층",야심만참 한림점  제주시 한림읍 협재2길 26-3, 제주시 한림읍 협재리 2557-2, 제주시 한림읍 협재2길 26-3,126.242763812,33.392171470
101,유가네한우곰탕앤인연게스트하우스,2020-02-04,영업,제주특별자치도 제주시 한경면 고산리 3794-4번지,"제주특별자치도 제주시 한경면 한장중길 4, 1층",유가네한우곰탕앤인연게스트하우스  제주시 한경면 한장중길 4, 제주시 한경면 고산리 3794-4번지, 제주시 한경면 한장중길 4,126.164747142,33.290505501
102,에트나,2020-02-04,영업,제주특별자치도 제주시 구좌읍 종달리 965번지,"제주특별자치도 제주시 구좌읍 종달로3길 30-12, 1층",에트나  제주시 구좌읍 종달로3길 30-12, 제주시 구좌읍 종달리 965번지, 제주시 구좌읍 종달로3길 30-12,126.901118203,33.494230190
103,옐로우돕,2020-02-06,영업,제주특별자치도 제주시 일도이동 380-2번지,"제주특별자치도 제주시 고마로16길 9, 1층 103호 (일도이동)",옐로우돕  제주시 고마로16길 9, 제주시 일도이동 380-2번지, 제주시 고마로16길 9,126.540239452,33.505362266
104,따팡양꼬치,2020-01-07,영업,제주특별자치도 제주시 연동 262-48,"제주특별자치도 제주시 신광로8길 20, 2층 (연동)",따팡양꼬치  제주시 신광로8길 20, 제주시 연동 262-48, 제주시 신광로8길 20,126.488131661,33.487083590
105,본도시락제주시청점,2020-01-13,영업,제주특별자치도 제주시 이도이동 1169-2,"제주특별자치도 제주시 동광로8길 3, 1층 103호 (이도이동)",본도시락제주시청점  제주시 동광로8길 3, 제주시 이도이동 1169-2, 제주시 동광로8길 3,126.533004400,33.502134330
106,언니식탁,2020-01-13,영업,제주특별자치도 제주시 애월읍 신엄리 2485-7,"제주특별자치도 제주시 애월읍 신엄7길 13, 1층",언니식탁  제주시 애월읍 신엄7길 13, 제주시 애월읍 신엄리 2485-7, 제주시 애월읍 신엄7길 13,126.365385022,33.472108832
107,한림싸롱,2020-01-13,영업,제주특별자치도 제주시 한림읍 한림리 1305-15,"제주특별자치도 제주시 한림읍 한림로 694, A동 1층",한림싸롱  제주시 한림읍 한림로 694, 제주시 한림읍 한림리 1305-15, 제주시 한림읍 한림로 694,126.265092966,33.416661716
108,지여니네오징어보쌈,2020-03-02,영업,제주특별자치도 제주시 삼도일동 788-14번지,"제주특별자치도 제주시 서사로 62-2, 1층 (삼도일동)",지여니네오징어보쌈  제주시 서사로 62-2, 제주시 삼도일동 788-14번지, 제주시 서사로 62-2,126.519577342,33.506848277
109,토담이네,2020-03-02,영업,제주특별자치도 제주시 해안동 2365-1,"제주특별자치도 제주시 노형로 27-10, 1층 제1호 (해안동)",토담이네  제주시 노형로 27-10, 제주시 해안동 2365-1, 제주시 노형로 27-10,126.449320243,33.462633367
110,노가리앤비어제주광양점,2020-03-02,영업,제주특별자치도 제주시 이도일동 1256-21번지,"제주특별자치도 제주시 동광로1길 26, 1층 제2호 (이도일동)",노가리앤비어제주광양점  제주시 동광로1길 26, 제주시 이도일동 1256-21번지, 제주시 동광로1길 26,126.528557485,33.502868458
111,탐라반상,2020-03-02,영업,제주특별자치도 제주시 한경면 저지리 2965-3,"제주특별자치도 제주시 한경면 녹차분재로 571, 1층",탐라반상  제주시 한경면 녹차분재로 571, 제주시 한경면 저지리 2965-3, 제주시 한경면 녹차분재로 571,126.264400583,33.320758993
112,퐁낭쉼팡,2020-01-13,영업,제주특별자치도 제주시 연동 274-64,"제주특별자치도 제주시 연동10길 16, 1층 101호 (연동)",퐁낭쉼팡  제주시 연동10길 16, 제주시 연동 274-64, 제주시 연동10길 16,126.491610589,33.484472557
113,라마다바이윈덤제주더함덕호텔다이아몬드,2020-01-13,영업,제주특별자치도 제주시 조천읍 함덕리 3061번지 제주 함덕 라마다호텔,"제주특별자치도 제주시 조천읍 신북로 470, 제주 함덕 라마다호텔 1층",라마다바이윈덤제주더함덕호텔다이아몬드  제주시 조천읍 신북로 470, 제주시 조천읍 함덕리 3061번지 제주 함덕 라마다호텔, 제주시 조천읍 신북로 470,126.659755433,33.543145013
114,제주육대표,2020-01-23,영업,제주특별자치도 제주시 연동 1906-3,제주특별자치도 제주시 일주서로 7895 (연동),제주육대표  제주시 일주서로 7895 (연동), 제주시 연동 1906-3, 제주시 일주서로 7895 (연동),126.490085372,33.494090716
115,제주몰래물밥상,2020-02-27,영업,제주특별자치도 제주시 도두일동 2618-12,"제주특별자치도 제주시 도두항서길 65, 1층 (도두일동)",제주몰래물밥상  제주시 도두항서길 65, 제주시 도두일동 2618-12, 제주시 도두항서길 65,126.463698334,33.504176185
116,열린당구카페,2020-02-27,영업,제주특별자치도 제주시 연동 260-5번지,"제주특별자치도 제주시 신광로 8, 2층 (연동)",열린당구카페  제주시 신광로 8, 제주시 연동 260-5번지, 제주시 신광로 8,126.489952172,33.491486177
117,카페팔레트,2020-03-26,영업,제주특별자치도 제주시 도두이동 675,"제주특별자치도 제주시 서해안로 368-10, 지하1층 (도두이동)",카페팔레트  제주시 서해안로 368-10, 제주시 도두이동 675, 제주시 서해안로 368-10,126.484832363,33.510963162
118,얼담,2020-01-23,영업,제주특별자치도 제주시 이도이동 1081-3,"제주특별자치도 제주시 남광북5길 6, 1층 (이도이동)",얼담  제주시 남광북5길 6, 제주시 이도이동 1081-3, 제주시 남광북5길 6,126.536545805,33.492978938
119,밥앤반찬,2020-03-18,영업,제주특별자치도 제주시 용담이동 928-65,"제주특별자치도 제주시 성화로 21, 1층 (용담이동)",밥앤반찬  제주시 성화로 21, 제주시 용담이동 928-65, 제주시 성화로 21,126.505244245,33.511843440
120,제주돼지,2020-03-18,영업,제주특별자치도 제주시 연동 261-68,제주특별자치도 제주시 신광로4길 6 (연동),제주돼지  제주시 신광로4길 6 (연동), 제주시 연동 261-68, 제주시 신광로4길 6 (연동),126.489124068,33.489009393
121,인챠이,2020-03-18,영업,제주특별자치도 제주시 이도이동 1987-2,"제주특별자치도 제주시 남광로2길 22, 1층 102호 (이도이동)",인챠이  제주시 남광로2길 22, 제주시 이도이동 1987-2, 제주시 남광로2길 22,126.538213192,33.490685034
122,이디가카,2020-03-05,영업,제주특별자치도 제주시 화북일동 1986-2,"제주특별자치도 제주시 진남로6길 14, 1층 (화북일동)",이디가카  제주시 진남로6길 14, 제주시 화북일동 1986-2, 제주시 진남로6길 14,126.565834808,33.519900239
123,카페데스틸,2020-03-05,영업,제주특별자치도 제주시 한경면 용수리 4291-4번지,"제주특별자치도 제주시 한경면 한경해안로 110, 1층",카페데스틸  제주시 한경면 한경해안로 110, 제주시 한경면 용수리 4291-4번지, 제주시 한경면 한경해안로 110,126.167996523,33.320836229
124,은희네해장국함덕점,2020-01-15,영업,제주특별자치도 제주시 조천읍 함덕리 1252-42,"제주특별자치도 제주시 조천읍 조함해안로 480, 1층",은희네해장국함덕점  제주시 조천읍 조함해안로 480, 제주시 조천읍 함덕리 1252-42, 제주시 조천읍 조함해안로 480,126.664160288,33.543012967
125,신삼다식당,2020-03-06,영업,제주특별자치도 제주시 이도일동 1346-1번지,"제주특별자치도 제주시 오현길 79, 1층 (이도일동)",신삼다식당  제주시 오현길 79, 제주시 이도일동 1346-1번지, 제주시 오현길 79,126.525163168,33.511864856
126,농부밥상,2020-03-06,영업,제주특별자치도 제주시 삼양이동 2132-2,"제주특별자치도 제주시 설촌로2길 18, 1층 (삼양이동)",농부밥상  제주시 설촌로2길 18, 제주시 삼양이동 2132-2, 제주시 설촌로2길 18,126.583346177,33.521723698
127,만나다공원,2020-03-06,영업,제주특별자치도 제주시 조천읍 대흘리 산 1번지,"제주특별자치도 제주시 조천읍 곱은달길 33, 1층",만나다공원  제주시 조천읍 곱은달길 33, 제주시 조천읍 대흘리 산 1번지, 제주시 조천읍 곱은달길 33,126.672828517,33.513507404
128,노모어블루스,2020-03-06,영업,제주특별자치도 제주시 이도이동 1084-6번지,"제주특별자치도 제주시 남광로 15, 1층 (이도이동)",노모어블루스  제주시 남광로 15, 제주시 이도이동 1084-6번지, 제주시 남광로 15,126.537668436,33.492961933
129,청안스크린골프,2020-03-06,영업,제주특별자치도 제주시 노형동 3791-7,"제주특별자치도 제주시 노형13길 11, 3층 301호 (노형동)",청안스크린골프  제주시 노형13길 11, 제주시 노형동 3791-7, 제주시 노형13길 11,126.478772376,33.482854620
130,판포리135,2020-03-06,영업,제주특별자치도 제주시 한경면 판포리 2901-1번지,"제주특별자치도 제주시 한경면 판포1길 35, 1층",판포리135  제주시 한경면 판포1길 35, 제주시 한경면 판포리 2901-1번지, 제주시 한경면 판포1길 35,126.196386049,33.364758438
131,미친포차,2020-03-04,영업,제주특별자치도 제주시 연동 276-3,"제주특별자치도 제주시 연동8길 28, 1층 8호 (연동)",미친포차  제주시 연동8길 28, 제주시 연동 276-3, 제주시 연동8길 28,126.490369795,33.483485766
132,모들한상,2020-03-04,영업,제주특별자치도 제주시 애월읍 하가리 1359-1,"제주특별자치도 제주시 애월읍 하가로 180, 1층",모들한상  제주시 애월읍 하가로 180, 제주시 애월읍 하가리 1359-1, 제주시 애월읍 하가로 180,126.346979048,33.455347822
133,고추냉이식당,2020-03-04,영업,제주특별자치도 제주시 애월읍 광령리 2213-1번지,"제주특별자치도 제주시 애월읍 광령5길 8, [*미고시]",고추냉이식당  제주시 애월읍 광령5길 8, 제주시 애월읍 광령리 2213-1번지, 제주시 애월읍 광령5길 8,126.435802752,33.461260613
134,서진향해장국,2020-01-28,영업,제주특별자치도 제주시 영평동 2111,"제주특별자치도 제주시 제주대학로 183, 1층 (영평동)",서진향해장국  제주시 제주대학로 183, 제주시 영평동 2111, 제주시 제주대학로 183,126.568297417,33.463175907
135,길도정식,2020-03-16,영업,제주특별자치도 제주시 이도이동 1052 남북아파트,"제주특별자치도 제주시 가령로4길 14, 1층 104호 (이도이동, 남북아파트)",길도정식  제주시 가령로4길 14, 제주시 이도이동 1052 남북아파트, 제주시 가령로4길 14,126.534648370,33.497191451
136,피자베이제주점,2020-03-16,영업,제주특별자치도 제주시 이도이동 398-23번지,"제주특별자치도 제주시 승천로 11-1, 1층 (이도이동)",피자베이제주점  제주시 승천로 11-1, 제주시 이도이동 398-23번지, 제주시 승천로 11-1,126.538975356,33.496743908
137,원조산고을칼국수본점,2020-03-16,영업,제주특별자치도 제주시 노형동 677-2 더힐,"제주특별자치도 제주시 진군남4길 5, 지2층 근생2호 (노형동, 더힐)",원조산고을칼국수본점  제주시 진군남4길 5, 제주시 노형동 677-2 더힐, 제주시 진군남4길 5,126.480394421,33.476141953
138,녹색식당원동점,2020-03-16,영업,제주특별자치도 제주시 애월읍 상가리 4-5,"제주특별자치도 제주시 애월읍 애원로 917, 1층",녹색식당원동점  제주시 애월읍 애원로 917, 제주시 애월읍 상가리 4-5, 제주시 애월읍 애원로 917,126.378280322,33.401212113
139,붐붐,2020-03-16,영업,제주특별자치도 제주시 노형동 1295-11번지 유성빌딩,"제주특별자치도 제주시 다랑곶4길 2, 유성빌딩 1층 (노형동)",붐붐  제주시 다랑곶4길 2, 제주시 노형동 1295-11번지 유성빌딩, 제주시 다랑곶4길 2,126.481267642,33.487520428
140,골라골라,2020-03-16,영업,제주특별자치도 제주시 삼도일동 517-14번지,"제주특별자치도 제주시 평전1길 16, 1층 (삼도일동)",골라골라  제주시 평전1길 16, 제주시 삼도일동 517-14번지, 제주시 평전1길 16,126.517705807,33.500659779
141,카페알로티,2020-01-20,영업,제주특별자치도 제주시 애월읍 하귀1리 236-6번지,"제주특별자치도 제주시 애월읍 하귀동남4길 5, 1층",카페알로티  제주시 애월읍 하귀동남4길 5, 제주시 애월읍 하귀1리 236-6번지, 제주시 애월읍 하귀동남4길 5,126.412755440,33.482387411
142,꿈많은스머프카페,2020-01-20,영업,제주특별자치도 제주시 조천읍 선흘리 1925-2번지 선흘황토마을다세대주택,"제주특별자치도 제주시 조천읍 번영로 1629, 라동 1층 120호 (선흘황토마을다세대주택)",꿈많은스머프카페  제주시 조천읍 번영로 1629, 제주시 조천읍 선흘리 1925-2번지 선흘황토마을다세대주택, 제주시 조천읍 번영로 1629,126.704621563,33.456702530
