store_name,business_category,permission_date,situation,address,address_road,new_store_name
붐붐,기타,2020-03-16,영업,제주특별자치도 제주시 노형동 1295-11번지 유성빌딩,"제주특별자치도 제주시 다랑곶4길 2, 유성빌딩 1층 (노형동)",붐붐  제주시 다랑곶4길 2
골라골라,기타,2020-03-16,영업,제주특별자치도 제주시 삼도일동 517-14번지,"제주특별자치도 제주시 평전1길 16, 1층 (삼도일동)",골라골라  제주시 평전1길 16
카페알로티,기타,2020-01-20,영업,제주특별자치도 제주시 애월읍 하귀1리 236-6번지,"제주특별자치도 제주시 애월읍 하귀동남4길 5, 1층",카페알로티  제주시 애월읍 하귀동남4길 5
꿈많은스머프카페,기타,2020-01-20,영업,제주특별자치도 제주시 조천읍 선흘리 1925-2번지 선흘황토마을다세대주택,"제주특별자치도 제주시 조천읍 번영로 1629, 라동 1층 120호 (선흘황토마을다세대주택)",꿈많은스머프카페  제주시 조천읍 번영로 1629
청년피자구제주점,기타,2020-01-20,영업,제주특별자치도 제주시 이도이동 1015-23,"제주특별자치도 제주시 신성로12길 24, 1층 (이도이동)",청년피자구제주점  제주시 신성로12길 24
조천234,기타,2020-01-20,영업,제주특별자치도 제주시 조천읍 조천리 2320-6번지,"제주특별자치도 제주시 조천읍 신북로 234, 1층",조천234  제주시 조천읍 신북로 234
한림돼지국밥,기타,2020-01-31,영업,제주특별자치도 제주시 한림읍 한림리 916-16,"제주특별자치도 제주시 한림읍 한림중앙로 61-9, 1층",한림돼지국밥  제주시 한림읍 한림중앙로 61-9
전설마라탕,중국식,2020-01-31,영업,제주특별자치도 제주시 애월읍 하귀1리 265-1 기룡비치하임아파트,"제주특별자치도 제주시 애월읍 하귀1길 1, 지하1층 (기룡비치하임아파트)",전설마라탕  제주시 애월읍 하귀1길 1
도연이네그집,기타,2020-03-25,영업,제주특별자치도 제주시 이도이동 403번지,"제주특별자치도 제주시 정든로2길 25, 1층 (이도이동)",도연이네그집  제주시 정든로2길 25
당근과깻잎,기타,2020-03-25,영업,제주특별자치도 제주시 구좌읍 평대리 577-2,"제주특별자치도 제주시 구좌읍 평대7길 24-3, 제2동, 3동",당근과깻잎  제주시 구좌읍 평대7길 24-3
평창메밀막국수,기타,2020-03-25,영업,제주특별자치도 제주시 노형동 64-12,"제주특별자치도 제주시 은수길 6-9, 1층 (노형동)",평창메밀막국수  제주시 은수길 6-9
오가네전복설렁탕함덕,기타,2020-01-31,영업,제주특별자치도 제주시 조천읍 함덕리 1252-9,"제주특별자치도 제주시 조천읍 조함해안로 496, 2층",오가네전복설렁탕함덕  제주시 조천읍 조함해안로 496
봉수아피자아라점,기타,2020-01-22,영업,제주특별자치도 제주시 아라일동 368-51,"제주특별자치도 제주시 산천단동길 31, 1층 (아라일동)",봉수아피자아라점  제주시 산천단동길 31
오하요딩동댕,기타,2020-01-22,영업,제주특별자치도 제주시 이호일동 1786-1,"제주특별자치도 제주시 테우해안로 148, 1층 (이호일동)",오하요딩동댕  제주시 테우해안로 148
야야,기타,2021-12-17,영업,제주특별자치도 제주시 조천읍 함덕리 215-2,"제주특별자치도 제주시 조천읍 조함해안로 580, 1~2층",야야  제주시 조천읍 조함해안로 580
금빌레식당,한식,2021-12-17,영업,제주특별자치도 제주시 이도이동 116-18,"제주특별자치도 제주시 연신로 123, 1층 (이도이동)",금빌레식당  제주시 연신로 123
일공일,일식,2021-12-17,영업,제주특별자치도 제주시 연동 1491-8,"제주특별자치도 제주시 국기로2길 19, 1층 (연동)",일공일  제주시 국기로2길 19
집밥뚝딱삼화점,한식,2021-12-29,영업,제주특별자치도 제주시 화북일동 1023-2,"제주특별자치도 제주시 화삼북로2길 32, 1층 (화북일동)",집밥뚝딱삼화점  제주시 화삼북로2길 32
스시제주,일식,2021-12-28,영업,제주특별자치도 제주시 노형동 923-3,"제주특별자치도 제주시 원노형남1길 16, 2층 (노형동)",스시제주  제주시 원노형남1길 16
주식회사블로비포레스트,기타,2021-12-28,영업,제주특별자치도 제주시 노형동 527,"제주특별자치도 제주시 수목원서길 62-5, 1층 (노형동)",주식회사블로비포레스트  제주시 수목원서길 62-5
알고기인제주,식육(숯불구이),2021-12-22,영업,제주특별자치도 제주시 도두일동 2623-4,"제주특별자치도 제주시 서해안로 153, 1층 (도두일동)",알고기인제주  제주시 서해안로 153
스톤아일랜드탭하우스텐저린맨션점,기타,2021-12-22,영업,제주특별자치도 제주시 삼도이동 57-2 로베로호텔,"제주특별자치도 제주시 관덕로 26, 로베로호텔 2층 (삼도이동)",스톤아일랜드탭하우스텐저린맨션점  제주시 관덕로 26
문화카페시공,기타,2021-12-22,영업,제주특별자치도 제주시 일도이동 148-29,"제주특별자치도 제주시 고마로1길 26, 2층 (일도이동)",문화카페시공  제주시 고마로1길 26
케이에프씨제주시청점,호프/통닭,2021-12-22,영업,제주특별자치도 제주시 이도이동 1065-4 복강빌딩,"제주특별자치도 제주시 중앙로 291, 복강빌딩 1층 (이도이동)",케이에프씨제주시청점  제주시 중앙로 291
영락마을회관식당,한식,2020-12-28,영업,제주특별자치도 제주시 삼도이동 203-1,"제주특별자치도 제주시 남성로 165, 1층 (삼도이동)",영락마을회관식당  제주시 남성로 165
바른물,한식,2021-12-23,영업,제주특별자치도 제주시 한림읍 옹포리 490,"제주특별자치도 제주시 한림읍 옹포3길 27, 1층",바른물  제주시 한림읍 옹포3길 27
우도돈돼지,기타,2021-12-23,영업,제주특별자치도 제주시 우도면 연평리 2651,"제주특별자치도 제주시 우도면 우도해안길 132, 1층",우도돈돼지  제주시 우도면 우도해안길 132
콜린제주,경양식,2021-12-23,영업,제주특별자치도 제주시 애월읍 애월리 2527-2,"제주특별자치도 제주시 애월읍 애월로1길 24-8, 1~3층",콜린제주  제주시 애월읍 애월로1길 24-8
마라도해녀촌연동점,한식,2021-12-21,영업,제주특별자치도 제주시 연동 251-18,제주특별자치도 제주시 연동1길 4 (연동),마라도해녀촌연동점  제주시 연동1길 4 (연동)
윤스그릴,한식,2021-12-21,영업,제주특별자치도 제주시 애월읍 하귀1리 237-3,제주특별자치도 제주시 애월읍 하광로 42-1,윤스그릴  제주시 애월읍 하광로 42-1
돈짬화북점,중국식,2021-12-21,영업,제주특별자치도 제주시 화북일동 1964-21,제주특별자치도 제주시 진남로4길 1 (화북일동),돈짬화북점  제주시 진남로4길 1 (화북일동)
제주들녘,기타,2021-12-20,영업,제주특별자치도 제주시 애월읍 봉성리 3136-1,"제주특별자치도 제주시 애월읍 녹근로 13-1, 1층",제주들녘  제주시 애월읍 녹근로 13-1
태양수산,일식,2021-12-20,영업,제주특별자치도 제주시 한림읍 한림리 1328-53,"제주특별자치도 제주시 한림읍 한림해안로 127, 1층 수산시장대",태양수산  제주시 한림읍 한림해안로 127
무호소반,한식,2021-12-20,영업,제주특별자치도 제주시 한림읍 한림리 1333-8 운학연립,"제주특별자치도 제주시 한림읍 문화길 5-12, E106호 (운학연립)",무호소반  제주시 한림읍 문화길 5-12
하도미술관,경양식,2021-01-19,영업,제주특별자치도 제주시 구좌읍 하도리 1091-60,"제주특별자치도 제주시 구좌읍 하도13길 25, 1층",하도미술관  제주시 구좌읍 하도13길 25
오는곳세화,한식,2021-12-13,영업,제주특별자치도 제주시 구좌읍 세화리 3641,제주특별자치도 제주시 구좌읍 해맞이해안로 1382,오는곳세화  제주시 구좌읍 해맞이해안로 1382
대장금,분식,2021-12-13,영업,제주특별자치도 제주시 애월읍 하귀1리 546-3,"제주특별자치도 제주시 애월읍 하귀로 134, 1층",대장금  제주시 애월읍 하귀로 134
구아우쇼콜라,기타,2021-12-27,영업,제주특별자치도 제주시 구좌읍 김녕리 3860,"제주특별자치도 제주시 구좌읍 김녕항2길 14, 1층",구아우쇼콜라  제주시 구좌읍 김녕항2길 14
우도수산,기타,2021-12-27,영업,제주특별자치도 제주시 우도면 연평리 1405-5,"제주특별자치도 제주시 우도면 우도로 181, 1층",우도수산  제주시 우도면 우도로 181
사계진미제주시청점,식육(숯불구이),2021-12-27,영업,제주특별자치도 제주시 이도이동 1780-1 석정시티빌,"제주특별자치도 제주시 서광로30길 8, 2층 (이도이동, 석정시티빌)",사계진미제주시청점  제주시 서광로30길 8
밀당제주,패밀리레스트랑,2021-12-10,영업,제주특별자치도 제주시 구좌읍 월정리 516,"제주특별자치도 제주시 구좌읍 월정5길 42, 1층",밀당제주  제주시 구좌읍 월정5길 42
국밥참맛있는집,한식,2021-12-10,영업,제주특별자치도 제주시 이호이동 1163-2,"제주특별자치도 제주시 오광로 112, 1층 (이호이동)",국밥참맛있는집  제주시 오광로 112
숙성도함덕점,식육(숯불구이),2021-12-15,영업,제주특별자치도 제주시 조천읍 함덕리 산 14-13,"제주특별자치도 제주시 조천읍 함덕로 40, 2층",숙성도함덕점  제주시 조천읍 함덕로 40
월정리앤카멜리아,한식,2021-12-15,영업,제주특별자치도 제주시 구좌읍 월정리 429-1,"제주특별자치도 제주시 구좌읍 월정1길 46-2, 1층",월정리앤카멜리아  제주시 구좌읍 월정1길 46-2
오드리분식낚시방,분식,2021-12-15,영업,제주특별자치도 제주시 추자면 대서리 8-2,제주특별자치도 제주시 추자면 추자로 16,오드리분식낚시방  제주시 추자면 추자로 16
마일스,기타,2021-12-16,영업,제주특별자치도 제주시 애월읍 고내리 1113,"제주특별자치도 제주시 애월읍 고내로7길 46-1, 2,3층 제2호",마일스  제주시 애월읍 고내로7길 46-1
서가식당,한식,2021-12-31,영업,제주특별자치도 제주시 화북일동 1023-2,"제주특별자치도 제주시 화삼북로2길 32, 1층 (화북일동)",서가식당  제주시 화삼북로2길 32
소수의견,한식,2021-12-31,영업,제주특별자치도 제주시 노형동 930-12 재형샤르빌,"제주특별자치도 제주시 원노형8길 2, 1층 (노형동, 재형샤르빌)",소수의견  제주시 원노형8길 2
인섬스토리2,한식,2021-12-31,영업,제주특별자치도 제주시 한림읍 협재리 3000,제주특별자치도 제주시 한림읍 비양도길 29,인섬스토리2  제주시 한림읍 비양도길 29
명리동식당애월점,한식,2021-12-24,영업,제주특별자치도 제주시 애월읍 고내리 334,제주특별자치도 제주시 애월읍 애월해안로 384-7,명리동식당애월점  제주시 애월읍 애월해안로 384-7
떡보킹앤빙수킹신제주점,기타,2021-12-24,영업,제주특별자치도 제주시 연동 252-1 제원아파트,"제주특별자치도 제주시 신광로6길 25, 208호 (연동, 제원아파트)",떡보킹앤빙수킹신제주점  제주시 신광로6길 25
어머니국수맛,기타,2021-12-24,영업,제주특별자치도 제주시 연동 284-10,제주특별자치도 제주시 연동10길 11 (연동),어머니국수맛  제주시 연동10길 11 (연동)
아임유어,기타,2021-12-24,영업,"제주특별자치도 제주시 일도일동 1103 동문공설시장, 동문공영주차장","제주특별자치도 제주시 동문로4길 9, 동문공설시장, 동문공영주차장 지하1층 A3호 (일도일동)",아임유어  제주시 동문로4길 9
골든에스,기타,2021-12-24,영업,제주특별자치도 제주시 노형동 933-15,"제주특별자치도 제주시 원노형남1길 25, 지하1층 (노형동)",골든에스  제주시 원노형남1길 25
나고야일식,일식,2021-12-24,영업,제주특별자치도 제주시 연동 270-20,제주특별자치도 제주시 신대로10길 40 (연동),나고야일식  제주시 신대로10길 40 (연동)
소소샵,기타,2021-12-24,영업,제주특별자치도 제주시 우도면 연평리 866,제주특별자치도 제주시 우도면 우도해안길 518,소소샵  제주시 우도면 우도해안길 518
샹웨이,중국식,2021-12-30,영업,제주특별자치도 제주시 연동 283-21 원빌라,"제주특별자치도 제주시 은남4길 29, 2층 201호 (연동, 원빌라)",샹웨이  제주시 은남4길 29
아바,기타,2021-12-30,영업,제주특별자치도 제주시 노형동 1287-1 제주클리닉,"제주특별자치도 제주시 정존15길 5, 제주클리닉 6층 (노형동)",아바  제주시 정존15길 5
좋은식탁,한식,2021-12-14,영업,제주특별자치도 제주시 한림읍 한림리 89-1,"제주특별자치도 제주시 한림읍 장원길 87, 1층",좋은식탁  제주시 한림읍 장원길 87
오태식해바라기치킨노형점,기타,2020-03-19,영업,제주특별자치도 제주시 노형동 2615-1번지,"제주특별자치도 제주시 수덕로 29, 1층 (노형동)",오태식해바라기치킨노형점  제주시 수덕로 29
모몽더티하우스,기타,2020-03-19,영업,제주특별자치도 제주시 한경면 신창리 253-4번지,"제주특별자치도 제주시 한경면 신한로 10, 1층",모몽더티하우스  제주시 한경면 신한로 10
